open_time,pair,base,quote,binance_open,binance_high,binance_low,binance_close,binance_volume,coinbase_open,coinbase_high,coinbase_low,coinbase_close,coinbase_volume,best_exchange,profit,profit_percentage
2025-08-08 00:00:00,DOGE-BTC,DOGE,BTC,0.00000190,0.00000190,0.00000189,0.00000189,1343.00000000,0.00000189,0.00000189,0.00000189,0.00000189,0.0,no_arbitrage,0,0.00
2025-08-08 00:01:00,DOGE-BTC,DOGE,BTC,0.00000189,0.00000189,0.00000189,0.00000189,486.00000000,0.00000189,0.00000189,0.00000189,0.00000189,0.0,no_arbitrage,0,0.00
2025-08-08 00:02:00,DOGE-BTC,DOGE,BTC,0.00000189,0.00000189,0.00000189,0.00000189,4864.00000000,0.00000189,0.00000189,0.00000189,0.00000189,0.0,no_arbitrage,0,0.00
2025-08-08 00:03:00,DOGE-BTC,DOGE,BTC,0.00000189,0.00000189,0.00000189,0.00000189,1352.00000000,0.00000189,0.00000189,0.00000189,0.00000189,0.0,no_arbitrage,0,0.00
2025-08-08 00:04:00,DOGE-BTC,DOGE,BTC,0.00000189,0.00000189,0.00000189,0.00000189,1713.00000000,0.00000189,0.00000189,0.00000189,0.00000189,0.0,no_arbitrage,0,0.00
2025-08-08 00:05:00,DOGE-BTC,DOGE,BTC,0.00000189,0.00000189,0.00000189,0.00000189,0.00000000,0.00000189,0.00000189,0.00000189,0.00000189,0.0,no_arbitrage,0,0.00
2025-08-08 00:06:00,DOGE-BTC,DOGE,BTC,0.00000189,0.00000189,0.00000188,0.00000188,61899.00000000,0.00000189,0.00000189,0.00000189,0.00000189,0.0,coinbase,0.00000001,0.53
2025-08-08 00:07:00,DOGE-BTC,DOGE,BTC,0.00000189,0.00000189,0.00000189,0.00000189,3492.00000000,0.00000189,0.00000189,0.00000189,0.00000189,0.0,no_arbitrage,0,0.00
2025-08-08 00:08:00,DOGE-BTC,DOGE,BTC,0.00000189,0.00000189,0.00000189,0.00000189,1107.00000000,0.00000189,0.00000189,0.00000189,0.00000189,0.0,no_arbitrage,0,0.00
2025-08-08 00:09:00,DOGE-BTC,DOGE,BTC,0.00000189,0.00000189,0.00000189,0.00000189,82.00000000,0.00000189,0.00000189,0.00000189,0.00000189,0.0,no_arbitrage,0,0.00
2025-08-08 00:10:00,DOGE-BTC,DOGE,BTC,0.00000189,0.00000189,0.00000189,0.00000189,0.00000000,0.00000189,0.00000189,0.00000189,0.00000189,0.0,no_arbitrage,0,0.00
2025-08-08 00:11:00,DOGE-BTC,DOGE,BTC,0.00000189,0.00000189,0.00000189,0.00000189,24197.00000000,0.00000189,0.00000189,0.00000189,0.00000189,24343.8,no_arbitrage,0,0.00
