open_time,pair,base,quote,binance_open,binance_high,binance_low,binance_close,binance_volume,coinbase_open,coinbase_high,coinbase_low,coinbase_close,coinbase_volume,best_exchange,profit,profit_percentage
2025-08-08 00:00:00,ADA-ETH,ADA,ETH,0.00020150,0.00020150,0.00020140,0.00020140,6186.20000000,0.000202,0.000202,0.000202,0.000202,0.0,coinbase,0.00000060,0.30
2025-08-08 00:01:00,ADA-ETH,ADA,ETH,0.00020190,0.00020220,0.00020190,0.00020220,1229.80000000,0.000202,0.000203,0.000202,0.000203,2736.89,coinbase,0.00000080,0.40
2025-08-08 00:02:00,ADA-ETH,ADA,ETH,0.00020230,0.00020230,0.00020230,0.00020230,5301.30000000,0.000203,0.000203,0.000203,0.000203,0.0,coinbase,0.00000070,0.35
2025-08-08 00:03:00,ADA-ETH,ADA,ETH,0.00020230,0.00020260,0.00020230,0.00020260,18430.80000000,0.000203,0.000203,0.000203,0.000203,0.0,coinbase,0.00000040,0.20
2025-08-08 00:04:00,ADA-ETH,ADA,ETH,0.00020270,0.00020270,0.00020170,0.00020170,2076.20000000,0.000203,0.000203,0.000203,0.000203,0.0,coinbase,0.00000130,0.64
2025-08-08 00:05:00,ADA-ETH,ADA,ETH,0.00020150,0.00020230,0.00020150,0.00020230,2487.20000000,0.000203,0.000203,0.000203,0.000203,0.0,coinbase,0.00000070,0.35
2025-08-08 00:06:00,ADA-ETH,ADA,ETH,0.00020230,0.00020230,0.00020230,0.00020230,331.80000000,0.000203,0.000203,0.000203,0.000203,0.0,coinbase,0.00000070,0.35
2025-08-08 00:07:00,ADA-ETH,ADA,ETH,0.00020170,0.00020170,0.00020170,0.00020170,1356.60000000,0.000203,0.000203,0.000203,0.000203,0.0,coinbase,0.00000130,0.64
2025-08-08 00:08:00,ADA-ETH,ADA,ETH,0.00020160,0.00020160,0.00020110,0.00020110,3370.70000000,0.000203,0.000203,0.000203,0.000203,0.0,coinbase,0.00000190,0.94
2025-08-08 00:09:00,ADA-ETH,ADA,ETH,0.00020110,0.00020110,0.00020110,0.00020110,0.00000000,0.000203,0.000203,0.000203,0.000203,0.0,coinbase,0.00000190,0.94
