open_time,pair,base,quote,binance_open,binance_high,binance_low,binance_close,binance_volume,coinbase_open,coinbase_high,coinbase_low,coinbase_close,coinbase_volume,best_exchange,profit,profit_percentage
2025-08-08 00:00:00,XLM-EUR,XLM,EUR,0.37650000,0.37780000,0.37650000,0.37780000,2906.00000000,0.376353,0.376888,0.376202,0.376888,1493.0,binance,0.00091200,0.24
2025-08-08 00:01:00,XLM-EUR,XLM,EUR,0.37760000,0.37850000,0.37720000,0.37730000,11144.00000000,0.377492,0.378714,0.377324,0.378483,6294.0,coinbase,0.00118300,0.31
2025-08-08 00:02:00,XLM-EUR,XLM,EUR,0.37890000,0.37890000,0.37810000,0.37870000,8052.00000000,0.378665,0.378665,0.378665,0.378665,565.0,binance,0.00003500,0.01
2025-08-08 00:03:00,XLM-EUR,XLM,EUR,0.37870000,0.38000000,0.37870000,0.38000000,172483.00000000,0.3797,0.381088,0.379421,0.381013,4636.0,coinbase,0.00101300,0.27
2025-08-08 00:04:00,XLM-EUR,XLM,EUR,0.38140000,0.38140000,0.37800000,0.37940000,12725.00000000,0.38092,0.381218,0.377663,0.377663,16973.0,binance,0.00173700,0.46
2025-08-08 00:05:00,XLM-EUR,XLM,EUR,0.37940000,0.37940000,0.37760000,0.37940000,2756.00000000,0.378638,0.379871,0.378421,0.379344,16553.0,binance,0.00005600,0.01
2025-08-08 00:06:00,XLM-EUR,XLM,EUR,0.37950000,0.37960000,0.37940000,0.37940000,4912.00000000,0.379344,0.379344,0.379344,0.379344,0.0,binance,0.00005600,0.01
2025-08-08 00:07:00,XLM-EUR,XLM,EUR,0.37880000,0.37880000,0.37730000,0.37730000,3885.00000000,0.378596,0.378712,0.374323,0.374323,10172.0,binance,0.00297700,0.80
2025-08-08 00:08:00,XLM-EUR,XLM,EUR,0.37760000,0.37760000,0.37700000,0.37700000,1353.00000000,0.374323,0.374323,0.374323,0.374323,0.0,binance,0.00267700,0.72
2025-08-08 00:09:00,XLM-EUR,XLM,EUR,0.37510000,0.37520000,0.37390000,0.37430000,9002.00000000,0.374115,0.374471,0.374115,0.374471,9830.0,coinbase,0.00017100,0.05
2025-08-08 00:10:00,XLM-EUR,XLM,EUR,0.37430000,0.37430000,0.37430000,0.37430000,0.00000000,0.3745,0.37675,0.3745,0.37675,12346.0,coinbase,0.00245000,0.65
2025-08-08 00:11:00,XLM-EUR,XLM,EUR,0.37650000,0.37950000,0.37650000,0.37950000,5486.00000000,0.378216,0.379248,0.378216,0.379248,1920.0,binance,0.00025200,0.07
2025-08-08 00:12:00,XLM-EUR,XLM,EUR,0.37940000,0.38620000,0.37940000,0.38620000,80465.00000000,0.379901,0.386509,0.379901,0.386509,116177.0,coinbase,0.00030900,0.08
2025-08-08 00:13:00,XLM-EUR,XLM,EUR,0.38670000,0.39060000,0.38540000,0.38870000,64734.00000000,0.387221,0.390307,0.385176,0.386012,89084.0,binance,0.00268800,0.70
2025-08-08 00:14:00,XLM-EUR,XLM,EUR,0.38840000,0.38980000,0.38810000,0.38970000,53839.00000000,0.389558,0.390036,0.388645,0.388854,54763.0,binance,0.00084600,0.22
2025-08-08 00:15:00,XLM-EUR,XLM,EUR,0.38920000,0.38980000,0.38740000,0.38930000,9917.00000000,0.389026,0.389092,0.389026,0.389092,3166.0,binance,0.00020800,0.05
2025-08-08 00:16:00,XLM-EUR,XLM,EUR,0.38880000,0.38890000,0.38860000,0.38860000,2236.00000000,0.387295,0.387295,0.387295,0.387295,552.0,binance,0.00130500,0.34
2025-08-08 00:17:00,XLM-EUR,XLM,EUR,0.38770000,0.38770000,0.38690000,0.38730000,2038.00000000,0.38743,0.38746,0.385631,0.385631,1445.0,binance,0.00166900,0.43
2025-08-08 00:18:00,XLM-EUR,XLM,EUR,0.38550000,0.38660000,0.38480000,0.38620000,5816.00000000,0.384311,0.385221,0.384311,0.385221,40530.0,binance,0.00097900,0.25
2025-08-08 00:19:00,XLM-EUR,XLM,EUR,0.38520000,0.38520000,0.38260000,0.38260000,3599.00000000,0.384198,0.384198,0.381774,0.381774,8107.0,binance,0.00082600,0.22
2025-08-08 00:20:00,XLM-EUR,XLM,EUR,0.38210000,0.38260000,0.38080000,0.38080000,7677.00000000,0.381906,0.383117,0.379051,0.379051,39702.0,binance,0.00174900,0.46
2025-08-08 00:21:00,XLM-EUR,XLM,EUR,0.38060000,0.38210000,0.37870000,0.38160000,24927.00000000,0.382226,0.382226,0.380699,0.380888,33000.0,binance,0.00071200,0.19
2025-08-08 00:22:00,XLM-EUR,XLM,EUR,0.38090000,0.38310000,0.38070000,0.38130000,3699.00000000,0.380888,0.380888,0.380888,0.380888,0.0,binance,0.00041200,0.11
2025-08-08 00:23:00,XLM-EUR,XLM,EUR,0.38190000,0.38190000,0.38190000,0.38190000,3408.00000000,0.381341,0.384415,0.381341,0.381501,4251.0,binance,0.00039900,0.10
2025-08-08 00:24:00,XLM-EUR,XLM,EUR,0.38080000,0.38220000,0.37990000,0.38220000,34635.00000000,0.380753,0.381431,0.380753,0.381431,12868.0,binance,0.00076900,0.20
2025-08-08 00:25:00,XLM-EUR,XLM,EUR,0.38430000,0.38820000,0.38380000,0.38660000,128951.00000000,0.38405,0.387457,0.383532,0.386089,81034.0,binance,0.00051100,0.13
2025-08-08 00:26:00,XLM-EUR,XLM,EUR,0.38600000,0.38680000,0.38530000,0.38680000,7818.00000000,0.385891,0.387094,0.385268,0.387094,50965.0,coinbase,0.00029400,0.08
2025-08-08 00:27:00,XLM-EUR,XLM,EUR,0.38590000,0.38590000,0.38160000,0.38160000,15207.00000000,0.384861,0.384896,0.382799,0.382799,3497.0,coinbase,0.00119900,0.31
2025-08-08 00:28:00,XLM-EUR,XLM,EUR,0.38320000,0.38530000,0.38320000,0.38530000,6276.00000000,0.38395,0.385574,0.383662,0.385574,22174.0,coinbase,0.00027400,0.07
2025-08-08 00:29:00,XLM-EUR,XLM,EUR,0.38660000,0.38670000,0.38540000,0.38540000,3546.00000000,0.38725,0.38725,0.383806,0.383843,2038.0,binance,0.00155700,0.41
2025-08-08 00:30:00,XLM-EUR,XLM,EUR,0.38450000,0.38450000,0.38360000,0.38440000,5703.00000000,0.383846,0.385663,0.383846,0.385663,16842.0,coinbase,0.00126300,0.33
2025-08-08 00:31:00,XLM-EUR,XLM,EUR,0.38430000,0.38430000,0.38420000,0.38420000,2414.00000000,0.383651,0.383651,0.383078,0.383078,1678.0,binance,0.00112200,0.29
2025-08-08 00:32:00,XLM-EUR,XLM,EUR,0.38340000,0.38340000,0.38280000,0.38280000,2223.00000000,0.383078,0.383078,0.383078,0.383078,0.0,coinbase,0.00027800,0.07
2025-08-08 00:33:00,XLM-EUR,XLM,EUR,0.38230000,0.38290000,0.38230000,0.38290000,1356.00000000,0.383078,0.383078,0.383078,0.383078,0.0,coinbase,0.00017800,0.05
2025-08-08 00:34:00,XLM-EUR,XLM,EUR,0.38240000,0.38270000,0.38240000,0.38270000,1458.00000000,0.382173,0.382173,0.381578,0.381578,725.0,binance,0.00112200,0.29
2025-08-08 00:35:00,XLM-EUR,XLM,EUR,0.38230000,0.38250000,0.38180000,0.38200000,5878.00000000,0.381578,0.381578,0.381578,0.381578,0.0,binance,0.00042200,0.11
2025-08-08 00:36:00,XLM-EUR,XLM,EUR,0.38100000,0.38450000,0.38100000,0.38450000,1762.00000000,0.381578,0.381578,0.381578,0.381578,0.0,binance,0.00292200,0.77
2025-08-08 00:37:00,XLM-EUR,XLM,EUR,0.38700000,0.39000000,0.38700000,0.38940000,13705.00000000,0.385444,0.389684,0.385444,0.389092,83413.0,binance,0.00030800,0.08
2025-08-08 00:38:00,XLM-EUR,XLM,EUR,0.38950000,0.39250000,0.38830000,0.39250000,17525.00000000,0.388856,0.392337,0.388856,0.392246,63213.0,binance,0.00025400,0.06
2025-08-08 00:39:00,XLM-EUR,XLM,EUR,0.39240000,0.39450000,0.39110000,0.39110000,30765.00000000,0.391965,0.394,0.391123,0.391453,70947.0,coinbase,0.00035300,0.09
2025-08-08 00:40:00,XLM-EUR,XLM,EUR,0.39130000,0.39130000,0.39100000,0.39100000,5310.00000000,0.390042,0.39108,0.390003,0.39108,25026.0,coinbase,0.00008000,0.02
2025-08-08 00:41:00,XLM-EUR,XLM,EUR,0.39120000,0.39120000,0.38850000,0.38850000,2317.00000000,0.391975,0.391975,0.38865,0.389414,10772.0,coinbase,0.00091400,0.24
2025-08-08 00:42:00,XLM-EUR,XLM,EUR,0.39030000,0.39040000,0.38980000,0.38980000,3759.00000000,0.390086,0.390086,0.38834,0.38834,3173.0,binance,0.00146000,0.38
2025-08-08 00:43:00,XLM-EUR,XLM,EUR,0.38770000,0.38790000,0.38670000,0.38790000,4881.00000000,0.38834,0.38834,0.38834,0.38834,0.0,coinbase,0.00044000,0.11
2025-08-08 00:44:00,XLM-EUR,XLM,EUR,0.38950000,0.38950000,0.38720000,0.38720000,4754.00000000,0.38834,0.38834,0.38834,0.38834,0.0,coinbase,0.00114000,0.29
2025-08-08 00:45:00,XLM-EUR,XLM,EUR,0.38700000,0.38810000,0.38700000,0.38810000,1163.00000000,0.38831,0.38838,0.3873,0.3873,5628.0,binance,0.00080000,0.21
2025-08-08 00:46:00,XLM-EUR,XLM,EUR,0.38660000,0.38660000,0.38660000,0.38660000,463.00000000,0.3873,0.3873,0.3873,0.3873,0.0,coinbase,0.00070000,0.18
2025-08-08 00:47:00,XLM-EUR,XLM,EUR,0.38590000,0.38590000,0.38470000,0.38590000,34318.00000000,0.385173,0.386258,0.385173,0.386258,40.0,coinbase,0.00035800,0.09
2025-08-08 00:48:00,XLM-EUR,XLM,EUR,0.38620000,0.38670000,0.38620000,0.38670000,4879.00000000,0.386258,0.386258,0.386258,0.386258,0.0,binance,0.00044200,0.11
2025-08-08 00:49:00,XLM-EUR,XLM,EUR,0.38780000,0.38790000,0.38780000,0.38790000,77.00000000,0.387633,0.388327,0.387432,0.388327,4589.0,coinbase,0.00042700,0.11
2025-08-08 00:50:00,XLM-EUR,XLM,EUR,0.38860000,0.38860000,0.38860000,0.38860000,50.00000000,0.388327,0.388327,0.388327,0.388327,0.0,binance,0.00027300,0.07
2025-08-08 00:51:00,XLM-EUR,XLM,EUR,0.38860000,0.38860000,0.38860000,0.38860000,0.00000000,0.388327,0.388327,0.388327,0.388327,0.0,binance,0.00027300,0.07
2025-08-08 00:52:00,XLM-EUR,XLM,EUR,0.38860000,0.38860000,0.38860000,0.38860000,0.00000000,0.388327,0.388327,0.388327,0.388327,0.0,binance,0.00027300,0.07
2025-08-08 00:53:00,XLM-EUR,XLM,EUR,0.38640000,0.38640000,0.38640000,0.38640000,2741.00000000,0.38641,0.386468,0.38641,0.386468,338.0,coinbase,0.00006800,0.02
2025-08-08 00:54:00,XLM-EUR,XLM,EUR,0.38740000,0.38740000,0.38740000,0.38740000,547.00000000,0.386468,0.386468,0.386468,0.386468,0.0,binance,0.00093200,0.24
2025-08-08 00:55:00,XLM-EUR,XLM,EUR,0.38750000,0.38750000,0.38750000,0.38750000,329.00000000,0.386468,0.386468,0.386468,0.386468,0.0,binance,0.00103200,0.27
2025-08-08 00:56:00,XLM-EUR,XLM,EUR,0.38720000,0.38720000,0.38720000,0.38720000,552.00000000,0.386468,0.386468,0.386468,0.386468,0.0,binance,0.00073200,0.19
2025-08-08 00:57:00,XLM-EUR,XLM,EUR,0.38600000,0.38670000,0.38600000,0.38670000,1317.00000000,0.386468,0.386468,0.386468,0.386468,0.0,binance,0.00023200,0.06
2025-08-08 00:58:00,XLM-EUR,XLM,EUR,0.38690000,0.38690000,0.38690000,0.38690000,785.00000000,0.387187,0.387187,0.385291,0.385291,3304.0,binance,0.00160900,0.42
2025-08-08 00:59:00,XLM-EUR,XLM,EUR,0.38690000,0.38690000,0.38430000,0.38440000,3120.00000000,0.385039,0.385078,0.38393,0.384186,1446.0,binance,0.00021400,0.06
2025-08-08 01:00:00,XLM-EUR,XLM,EUR,0.38480000,0.38540000,0.38480000,0.38540000,2222.00000000,0.384186,0.384186,0.384186,0.384186,0.0,binance,0.00121400,0.32
2025-08-08 01:01:00,XLM-EUR,XLM,EUR,0.38340000,0.38340000,0.38340000,0.38340000,91.00000000,0.384186,0.384186,0.384186,0.384186,0.0,coinbase,0.00078600,0.21
2025-08-08 01:02:00,XLM-EUR,XLM,EUR,0.38520000,0.38630000,0.38520000,0.38630000,648.00000000,0.383876,0.386181,0.383688,0.386181,14597.0,binance,0.00011900,0.03
2025-08-08 01:03:00,XLM-EUR,XLM,EUR,0.38540000,0.38540000,0.38450000,0.38450000,1887.00000000,0.385925,0.386217,0.382789,0.382789,2130.0,binance,0.00171100,0.45
2025-08-08 01:04:00,XLM-EUR,XLM,EUR,0.38320000,0.38320000,0.38180000,0.38180000,5510.00000000,0.382412,0.382412,0.38026,0.380537,424.0,binance,0.00126300,0.33
2025-08-08 01:05:00,XLM-EUR,XLM,EUR,0.38120000,0.38120000,0.38000000,0.38060000,3166.00000000,0.380343,0.380691,0.380339,0.380577,1328.0,binance,0.00002300,0.01
2025-08-08 01:06:00,XLM-EUR,XLM,EUR,0.38080000,0.38360000,0.37960000,0.38300000,11250.00000000,0.380577,0.380577,0.380577,0.380577,0.0,binance,0.00242300,0.64
2025-08-08 01:07:00,XLM-EUR,XLM,EUR,0.38280000,0.38440000,0.38240000,0.38270000,10421.00000000,0.383823,0.384894,0.382394,0.382394,8899.0,binance,0.00030600,0.08
2025-08-08 01:08:00,XLM-EUR,XLM,EUR,0.38270000,0.38570000,0.38250000,0.38570000,10741.00000000,0.383185,0.385879,0.383185,0.385879,5827.0,coinbase,0.00017900,0.05
2025-08-08 01:09:00,XLM-EUR,XLM,EUR,0.38630000,0.38630000,0.38100000,0.38240000,16845.00000000,0.385879,0.385879,0.385879,0.385879,0.0,coinbase,0.00347900,0.91
2025-08-08 01:10:00,XLM-EUR,XLM,EUR,0.38260000,0.38480000,0.38210000,0.38410000,9983.00000000,0.384584,0.385934,0.383976,0.383976,1120.0,binance,0.00012400,0.03
2025-08-08 01:11:00,XLM-EUR,XLM,EUR,0.38440000,0.38540000,0.38370000,0.38540000,9816.00000000,0.383976,0.383976,0.383976,0.383976,0.0,binance,0.00142400,0.37
2025-08-08 01:12:00,XLM-EUR,XLM,EUR,0.38440000,0.38440000,0.38120000,0.38270000,10715.00000000,0.385399,0.385399,0.381381,0.383064,1041.0,coinbase,0.00036400,0.10
2025-08-08 01:13:00,XLM-EUR,XLM,EUR,0.38290000,0.38640000,0.38280000,0.38540000,9869.00000000,0.382722,0.386457,0.382722,0.385062,1702.0,binance,0.00033800,0.09
2025-08-08 01:14:00,XLM-EUR,XLM,EUR,0.38580000,0.38720000,0.38460000,0.38640000,21057.00000000,0.385062,0.385062,0.385062,0.385062,0.0,binance,0.00133800,0.35
