open_time,pair,base,quote,binance_open,binance_high,binance_low,binance_close,binance_volume,coinbase_open,coinbase_high,coinbase_low,coinbase_close,coinbase_volume,best_exchange,profit,profit_percentage
2025-08-08 00:00:00,SOL-EUR,SOL,EUR,150.17000000,150.17000000,149.82000000,149.83000000,70.37200000,150.069999999999993,150.069999999999993,149.900000000000006,150.050000000000011,36.909,coinbase,0.22000000,0.15
2025-08-08 00:01:00,SOL-EUR,SOL,EUR,149.85000000,150.04000000,149.85000000,149.92000000,80.09100000,150,150,149.949999999999989,149.990000000000009,3.726,coinbase,0.07000000,0.05
2025-08-08 00:02:00,SOL-EUR,SOL,EUR,149.95000000,150.02000000,149.95000000,150.02000000,8.80400000,150.030000000000001,150.050000000000011,149.97999999999999,150.02000000000001,17.412,no_arbitrage,0,0.00
2025-08-08 00:03:00,SOL-EUR,SOL,EUR,150.03000000,150.11000000,150.02000000,150.11000000,3.60500000,150.030000000000001,150.120000000000005,150.009999999999991,150.009999999999991,3.24,binance,0.10000000,0.07
2025-08-08 00:04:00,SOL-EUR,SOL,EUR,150.04000000,150.04000000,149.65000000,149.66000000,15.88500000,149.97999999999999,149.97999999999999,149.5,149.5,29.404,binance,0.16000000,0.11
2025-08-08 00:05:00,SOL-EUR,SOL,EUR,149.71000000,149.72000000,149.31000000,149.57000000,96.08600000,149.449999999999989,149.599999999999994,149.379999999999995,149.599999999999994,10.495,coinbase,0.03000000,0.02
2025-08-08 00:06:00,SOL-EUR,SOL,EUR,149.65000000,149.73000000,149.60000000,149.65000000,16.55900000,149.669999999999987,149.75,149.639999999999986,149.639999999999986,5.448,binance,0.01000000,0.01
2025-08-08 00:07:00,SOL-EUR,SOL,EUR,149.63000000,149.85000000,149.63000000,149.85000000,37.90700000,149.789999999999992,149.840000000000003,149.75,149.840000000000003,7.175,binance,0.01000000,0.01
2025-08-08 00:08:00,SOL-EUR,SOL,EUR,149.82000000,149.82000000,149.62000000,149.62000000,17.57800000,149.680000000000007,149.789999999999992,149.530000000000001,149.530000000000001,29.329,binance,0.09000000,0.06
2025-08-08 00:09:00,SOL-EUR,SOL,EUR,149.48000000,149.49000000,149.42000000,149.42000000,6.26300000,149.530000000000001,149.530000000000001,149.530000000000001,149.530000000000001,0.0,coinbase,0.11000000,0.07
2025-08-08 00:10:00,SOL-EUR,SOL,EUR,149.46000000,149.61000000,149.46000000,149.60000000,37.56400000,149.569999999999993,149.599999999999994,149.569999999999993,149.580000000000013,5.889,binance,0.02000000,0.01
2025-08-08 00:11:00,SOL-EUR,SOL,EUR,149.66000000,149.67000000,149.65000000,149.67000000,5.37800000,149.639999999999986,149.710000000000008,149.610000000000014,149.610000000000014,1.501,binance,0.06000000,0.04
2025-08-08 00:12:00,SOL-EUR,SOL,EUR,149.77000000,149.78000000,149.74000000,149.76000000,19.06700000,149.789999999999992,149.860000000000014,149.689999999999998,149.830000000000013,45.434,coinbase,0.07000000,0.05
2025-08-08 00:13:00,SOL-EUR,SOL,EUR,149.76000000,149.96000000,149.76000000,149.89000000,20.54000000,149.97999999999999,149.97999999999999,149.930000000000007,149.939999999999998,16.022,coinbase,0.05000000,0.03
2025-08-08 00:14:00,SOL-EUR,SOL,EUR,149.94000000,149.94000000,149.90000000,149.92000000,12.77500000,149.939999999999998,149.939999999999998,149.939999999999998,149.939999999999998,0.0,coinbase,0.02000000,0.01
2025-08-08 00:15:00,SOL-EUR,SOL,EUR,149.91000000,149.91000000,149.66000000,149.83000000,25.12600000,149.780000000000001,149.900000000000006,149.719999999999999,149.900000000000006,6.502,coinbase,0.07000000,0.05
2025-08-08 00:16:00,SOL-EUR,SOL,EUR,149.85000000,149.85000000,149.83000000,149.83000000,1.53500000,149.919999999999987,149.919999999999987,149.710000000000008,149.710000000000008,1.652,binance,0.12000000,0.08
2025-08-08 00:17:00,SOL-EUR,SOL,EUR,149.81000000,149.87000000,149.81000000,149.86000000,8.08800000,149.819999999999993,149.930000000000007,149.819999999999993,149.819999999999993,12.689,binance,0.04000000,0.03
2025-08-08 00:18:00,SOL-EUR,SOL,EUR,149.79000000,149.79000000,149.62000000,149.62000000,25.28800000,149.639999999999986,149.639999999999986,149.47999999999999,149.47999999999999,2.054,binance,0.14000000,0.09
2025-08-08 00:19:00,SOL-EUR,SOL,EUR,149.56000000,149.56000000,148.97000000,149.06000000,64.97300000,149.25,149.25,148.919999999999987,149.099999999999994,7.786,coinbase,0.04000000,0.03
2025-08-08 00:20:00,SOL-EUR,SOL,EUR,149.05000000,149.18000000,148.93000000,149.18000000,51.11200000,148.949999999999989,149.099999999999994,148.949999999999989,149.090000000000003,16.303,binance,0.09000000,0.06
2025-08-08 00:21:00,SOL-EUR,SOL,EUR,149.12000000,149.44000000,148.97000000,149.35000000,53.96000000,149.400000000000006,149.439999999999998,149.25,149.259999999999991,4.367,binance,0.09000000,0.06
2025-08-08 00:22:00,SOL-EUR,SOL,EUR,149.30000000,149.46000000,149.11000000,149.40000000,21.11200000,149.129999999999995,149.330000000000013,149.129999999999995,149.280000000000001,1.889,binance,0.12000000,0.08
2025-08-08 00:23:00,SOL-EUR,SOL,EUR,149.34000000,149.83000000,149.32000000,149.41000000,44.86000000,149.75,149.75,149.240000000000009,149.360000000000014,1.013,binance,0.05000000,0.03
2025-08-08 00:24:00,SOL-EUR,SOL,EUR,149.37000000,149.45000000,149.14000000,149.45000000,24.96700000,149.319999999999993,149.409999999999997,149.22999999999999,149.409999999999997,38.406,binance,0.04000000,0.03
2025-08-08 00:25:00,SOL-EUR,SOL,EUR,149.53000000,149.77000000,149.46000000,149.56000000,74.29400000,149.72999999999999,149.740000000000009,149.409999999999997,149.669999999999987,40.89,coinbase,0.11000000,0.07
2025-08-08 00:26:00,SOL-EUR,SOL,EUR,149.64000000,149.98000000,149.53000000,149.98000000,44.94100000,149.680000000000007,149.789999999999992,149.47999999999999,149.47999999999999,4.946,binance,0.50000000,0.33
2025-08-08 00:27:00,SOL-EUR,SOL,EUR,149.69000000,149.69000000,149.21000000,149.45000000,32.09600000,149.370000000000005,149.509999999999991,149.370000000000005,149.460000000000008,31.719,coinbase,0.01000000,0.01
2025-08-08 00:28:00,SOL-EUR,SOL,EUR,149.50000000,149.54000000,149.41000000,149.43000000,161.91900000,149.439999999999998,149.52000000000001,149.409999999999997,149.449999999999989,62.542,coinbase,0.02000000,0.01
