open_time,pair,base,quote,binance_open,binance_high,binance_low,binance_close,binance_volume,coinbase_open,coinbase_high,coinbase_low,coinbase_close,coinbase_volume,best_exchange,profit,profit_percentage
2025-08-08 00:00:00,AVAX-BTC,AVAX,BTC,0.00019890,0.00019890,0.00019880,0.00019890,285.34000000,0.00019888,0.00019888,0.00019888,0.00019888,0.0,binance,0.00000002,0.01
2025-08-08 00:01:00,AVAX-BTC,AVAX,BTC,0.00019890,0.00019890,0.00019890,0.00019890,0.00000000,0.00019888,0.00019888,0.00019888,0.00019888,0.0,binance,0.00000002,0.01
2025-08-08 00:02:00,AVAX-BTC,AVAX,BTC,0.00019900,0.00019900,0.00019900,0.00019900,5.31000000,0.00019888,0.00019888,0.00019888,0.00019888,6.075,binance,0.00000012,0.06
2025-08-08 00:03:00,AVAX-BTC,AVAX,BTC,0.00019900,0.00019900,0.00019900,0.00019900,140.66000000,0.00019871,0.00019888,0.00019871,0.00019887,35.971,binance,0.00000013,0.07
2025-08-08 00:04:00,AVAX-BTC,AVAX,BTC,0.00019880,0.00019880,0.00019780,0.00019790,376.77000000,0.00019797,0.000198,0.00019797,0.000198,94.266,coinbase,0.00000010,0.05
2025-08-08 00:05:00,AVAX-BTC,AVAX,BTC,0.00019820,0.00019820,0.00019770,0.00019790,45.02000000,0.00019777,0.00019826,0.00019777,0.00019796,93.103,coinbase,0.00000006,0.03
2025-08-08 00:06:00,AVAX-BTC,AVAX,BTC,0.00019830,0.00019830,0.00019830,0.00019830,1.16000000,0.00019796,0.00019796,0.00019796,0.00019796,0.0,binance,0.00000034,0.17
2025-08-08 00:07:00,AVAX-BTC,AVAX,BTC,0.00019810,0.00019820,0.00019810,0.00019820,10.05000000,0.00019814,0.00019883,0.00019814,0.00019883,92.433,coinbase,0.00000063,0.32
2025-08-08 00:08:00,AVAX-BTC,AVAX,BTC,0.00019820,0.00019820,0.00019820,0.00019820,0.00000000,0.00019883,0.00019883,0.00019883,0.00019883,0.0,coinbase,0.00000063,0.32
2025-08-08 00:09:00,AVAX-BTC,AVAX,BTC,0.00019800,0.00019800,0.00019800,0.00019800,61.03000000,0.00019883,0.00019883,0.00019883,0.00019883,0.0,coinbase,0.00000083,0.42
2025-08-08 00:10:00,AVAX-BTC,AVAX,BTC,0.00019800,0.00019800,0.00019800,0.00019800,298.18000000,0.00019883,0.00019883,0.00019883,0.00019883,0.0,coinbase,0.00000083,0.42
